mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.01,1.007,-1.921,1.899,0.021,0.023,2356.0,1678.0,1.0
-0.013,0.973,-1.873,1.759,0.021,0.021,2221.0,1390.0,1.0
0.016,0.963,-1.895,1.731,0.021,0.021,2146.0,1698.0,1.0
-0.04,1.019,-2.037,1.862,0.021,0.024,2440.0,1401.0,1.0
0.023,0.994,-1.901,1.805,0.022,0.021,2120.0,1507.0,1.0
-0.006,0.964,-1.783,1.782,0.021,0.021,2096.0,1420.0,1.0
-0.034,1.004,-1.861,1.909,0.02,0.021,2570.0,1727.0,1.0
-0.02,1.009,-1.96,1.743,0.022,0.022,2086.0,1669.0,1.0
-0.032,0.964,-1.797,1.781,0.022,0.021,1994.0,1554.0,1.0
0.015,1.002,-1.91,1.91,0.023,0.023,1946.0,1307.0,1.0
-0.01,0.974,-1.769,1.827,0.017,0.024,3114.0,1634.0,1.0
0.03,1.013,-1.897,1.979,0.02,0.024,2706.0,1325.0,1.0
-0.017,0.998,-1.988,1.733,0.023,0.022,1840.0,1559.0,1.0
-0.023,0.993,-1.815,1.831,0.021,0.022,2332.0,1390.0,1.0
0.028,0.977,-1.876,1.763,0.018,0.023,3010.0,1554.0,1.0
-0.008,0.968,-1.92,1.767,0.02,0.022,2400.0,1373.0,1.0
-0.019,1.059,-1.946,1.969,0.026,0.022,1723.0,1511.0,1.0
-0.017,0.999,-1.931,1.836,0.021,0.022,2274.0,1492.0,1.0
1.006,0.237,0.624,1.471,0.015,0.011,228.0,367.0,1.01
-0.546,0.971,-2.474,1.096,0.03,0.026,1134.0,950.0,1.0
-0.715,1.297,-3.207,1.694,0.037,0.031,1287.0,1167.0,1.0
-0.649,1.485,-3.496,2.056,0.042,0.033,1263.0,1190.0,1.0
-0.289,1.539,-2.948,2.662,0.043,0.035,1299.0,1461.0,1.0
0.449,1.49,-2.236,3.274,0.043,0.031,1192.0,1207.0,1.0
1.873,1.423,-0.891,4.454,0.037,0.027,1459.0,1533.0,1.0
3.984,1.343,1.449,6.499,0.036,0.025,1423.0,1435.0,1.0
4.858,1.325,2.305,7.335,0.035,0.025,1407.0,1440.0,1.0
6.037,1.32,3.611,8.532,0.035,0.025,1393.0,1409.0,1.0
6.562,1.321,4.16,9.139,0.036,0.025,1387.0,1367.0,1.0
7.144,1.321,4.801,9.799,0.036,0.026,1362.0,1304.0,1.0
7.644,1.325,5.232,10.255,0.037,0.026,1314.0,1349.0,1.0
8.096,1.331,5.547,10.615,0.038,0.027,1251.0,1269.0,1.0
8.518,1.339,6.057,11.136,0.039,0.028,1195.0,1304.0,1.0
8.834,1.347,6.167,11.287,0.041,0.029,1064.0,1300.0,1.0
9.075,1.358,6.387,11.531,0.045,0.032,908.0,1281.0,1.0
9.199,1.369,6.496,11.675,0.049,0.034,776.0,1283.0,1.0
9.143,1.388,6.485,11.704,0.053,0.038,673.0,1137.0,1.0
0.036,0.016,0.007,0.063,0.001,0.001,147.0,382.0,1.02
-0.001,0.039,-0.076,0.075,0.001,0.001,2812.0,1571.0,1.0
-0.008,0.054,-0.105,0.099,0.001,0.001,2414.0,1640.0,1.0
-0.011,0.061,-0.134,0.097,0.001,0.001,1976.0,1494.0,1.0
-0.013,0.067,-0.15,0.096,0.002,0.002,1600.0,1390.0,1.0
-0.02,0.071,-0.167,0.105,0.002,0.002,1160.0,1235.0,1.0
-0.036,0.077,-0.193,0.092,0.003,0.002,592.0,1326.0,1.0
-0.044,0.084,-0.218,0.096,0.004,0.003,446.0,1229.0,1.0
-0.056,0.091,-0.241,0.098,0.005,0.003,353.0,1245.0,1.01
-0.063,0.099,-0.257,0.102,0.006,0.004,315.0,1194.0,1.01
-0.063,0.101,-0.261,0.106,0.006,0.004,299.0,1143.0,1.01
-0.072,0.109,-0.277,0.105,0.007,0.005,267.0,1007.0,1.01
-0.08,0.116,-0.302,0.115,0.007,0.005,244.0,1109.0,1.01
