mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
-0.003,1.025,-1.817,1.995,0.013,0.029,6602.0,1324.0,1.0
-0.032,1.005,-1.919,1.877,0.017,0.03,3355.0,1273.0,1.0
-0.021,1.017,-2.064,1.788,0.016,0.027,4149.0,1277.0,1.0
-0.024,0.999,-2.01,1.771,0.014,0.025,5505.0,1418.0,1.0
-0.053,0.99,-1.912,1.815,0.015,0.026,4653.0,1467.0,1.0
-0.022,1.006,-1.806,1.995,0.015,0.027,4737.0,1523.0,1.01
-0.032,1.042,-1.991,1.989,0.014,0.027,5450.0,1403.0,1.0
-0.017,0.989,-1.729,1.911,0.014,0.028,5249.0,1329.0,1.01
-0.006,0.973,-1.742,1.919,0.014,0.024,5189.0,1481.0,1.0
-0.008,0.977,-1.839,1.792,0.013,0.026,5580.0,1510.0,1.0
-0.012,1.032,-2.073,1.81,0.015,0.028,4741.0,1383.0,1.0
-0.002,1.064,-1.998,1.898,0.014,0.032,5634.0,1263.0,1.0
0.018,0.994,-1.9,1.846,0.014,0.026,5213.0,1417.0,1.01
-0.007,0.998,-1.904,1.738,0.015,0.028,4394.0,1423.0,1.0
0.012,0.985,-1.661,2.04,0.015,0.03,4505.0,1032.0,1.0
0.93,0.232,0.563,1.371,0.012,0.009,335.0,772.0,1.01
-0.289,0.896,-1.887,1.422,0.018,0.019,2528.0,1744.0,1.0
-1.497,1.212,-3.55,0.951,0.031,0.024,1654.0,1350.0,1.0
-1.931,1.34,-4.399,0.536,0.036,0.029,1469.0,1335.0,1.0
-1.857,1.372,-4.513,0.608,0.036,0.029,1593.0,1221.0,1.01
-1.235,1.269,-3.713,0.981,0.029,0.025,1917.0,1299.0,1.0
-0.563,1.222,-2.829,1.686,0.027,0.025,2040.0,1653.0,1.0
0.876,1.088,-1.18,2.788,0.022,0.019,2439.0,1599.0,1.0
2.054,1.057,-0.004,3.948,0.022,0.016,2296.0,1342.0,1.0
3.177,1.047,1.197,5.121,0.022,0.016,2251.0,1372.0,1.0
4.171,1.046,2.171,6.088,0.022,0.016,2253.0,1648.0,1.0
4.873,1.046,2.962,6.852,0.022,0.016,2184.0,1541.0,1.0
5.514,1.047,3.661,7.597,0.022,0.016,2203.0,1509.0,1.0
