mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
-0.108,0.93,-1.933,1.56,0.013,0.026,4918.0,1437.0,1.01
-0.007,0.901,-1.717,1.688,0.012,0.024,5525.0,1533.0,1.0
0.045,0.921,-1.673,1.827,0.012,0.021,6229.0,1684.0,1.0
0.231,0.952,-1.619,2.01,0.013,0.026,5621.0,1349.0,1.0
0.08,0.915,-1.754,1.705,0.012,0.023,5777.0,1446.0,1.0
0.023,0.907,-1.613,1.864,0.014,0.023,4496.0,1429.0,1.0
-0.281,0.908,-2.091,1.347,0.013,0.022,4718.0,1453.0,1.0
-0.137,0.965,-2.006,1.607,0.014,0.023,4563.0,1471.0,1.0
-0.125,0.945,-1.992,1.572,0.014,0.023,4516.0,1431.0,1.0
-0.249,0.931,-2.125,1.41,0.014,0.023,4398.0,1241.0,1.0
-0.172,0.962,-1.987,1.567,0.013,0.026,5649.0,1442.0,1.01
-0.328,0.982,-2.15,1.5,0.014,0.025,4940.0,1562.0,1.01
-0.213,0.962,-1.977,1.51,0.014,0.025,4572.0,1271.0,1.0
-0.128,0.973,-1.919,1.708,0.014,0.025,5178.0,1378.0,1.0
-0.091,0.968,-1.936,1.667,0.012,0.025,6229.0,1493.0,1.0
-0.191,0.993,-2.035,1.578,0.015,0.028,4548.0,1272.0,1.0
-0.09,0.998,-2.019,1.756,0.015,0.026,4689.0,1483.0,1.01
-0.071,0.98,-1.95,1.636,0.013,0.027,5432.0,1472.0,1.0
-0.03,1.037,-1.914,1.851,0.016,0.026,4151.0,1334.0,1.0
-0.027,1.003,-1.862,1.921,0.014,0.026,5474.0,1364.0,1.01
-0.056,0.976,-1.889,1.785,0.015,0.024,4109.0,1441.0,1.0
0.002,0.976,-1.693,1.886,0.013,0.028,5901.0,1284.0,1.01
0.014,0.989,-1.838,1.848,0.013,0.032,5627.0,1306.0,1.0
-0.057,1.018,-2.01,1.897,0.014,0.027,4913.0,1216.0,1.0
-0.077,1.03,-1.963,1.859,0.015,0.026,4614.0,1465.0,1.0
-0.046,1.045,-1.914,2.05,0.013,0.032,5812.0,1038.0,1.0
-0.053,1.008,-1.912,1.818,0.013,0.033,5905.0,801.0,1.0
0.001,1.036,-1.91,1.898,0.014,0.029,5099.0,1111.0,1.0
-0.013,0.993,-1.834,1.882,0.015,0.027,4589.0,1390.0,1.01
-0.01,0.975,-1.823,1.751,0.014,0.027,4826.0,1326.0,1.0
0.009,1.04,-1.98,1.879,0.015,0.031,4856.0,1279.0,1.0
0.023,1.04,-1.862,1.96,0.014,0.028,5379.0,1433.0,1.02
1.301,0.304,0.788,1.892,0.011,0.008,747.0,1200.0,1.01
-0.59,1.135,-2.619,1.602,0.028,0.023,1755.0,1236.0,1.0
-1.985,1.447,-4.885,0.537,0.036,0.029,1685.0,1562.0,1.0
-1.326,1.47,-4.153,1.444,0.038,0.029,1595.0,1477.0,1.0
2.875,1.197,0.572,5.059,0.029,0.021,1699.0,1440.0,1.0
4.291,1.198,2.07,6.529,0.029,0.021,1745.0,1493.0,1.0
4.799,1.199,2.522,7.007,0.029,0.02,1754.0,1392.0,1.0
4.892,1.199,2.678,7.165,0.029,0.02,1760.0,1422.0,1.0
4.865,1.199,2.692,7.159,0.029,0.02,1774.0,1342.0,1.0
4.598,1.201,2.419,6.868,0.029,0.021,1757.0,1368.0,1.0
4.384,1.203,2.193,6.666,0.029,0.02,1794.0,1413.0,1.0
3.989,1.206,1.864,6.368,0.028,0.02,1827.0,1353.0,1.0
3.624,1.204,1.469,5.987,0.029,0.021,1810.0,1409.0,1.0
3.406,1.209,1.188,5.679,0.029,0.021,1747.0,1413.0,1.0
3.17,1.214,1.004,5.522,0.029,0.021,1802.0,1441.0,1.0
3.223,1.212,1.012,5.553,0.028,0.021,1844.0,1498.0,1.0
2.616,1.227,0.312,4.893,0.029,0.021,1854.0,1490.0,1.0
2.773,1.221,0.641,5.219,0.028,0.02,1967.0,1542.0,1.0
2.988,1.223,0.658,5.252,0.027,0.02,2012.0,1396.0,1.0
0.015,0.011,0.0,0.034,0.0,0.0,1585.0,1343.0,1.0
-0.0,0.019,-0.041,0.035,0.0,0.0,3172.0,1558.0,1.0
0.001,0.027,-0.047,0.062,0.001,0.001,3134.0,1230.0,1.0
0.004,0.035,-0.055,0.079,0.001,0.001,3268.0,1182.0,1.0
0.007,0.038,-0.07,0.083,0.001,0.001,3091.0,1311.0,1.0
0.009,0.04,-0.056,0.104,0.001,0.001,3427.0,1302.0,1.0
0.01,0.043,-0.065,0.096,0.001,0.001,3478.0,1455.0,1.0
0.013,0.047,-0.074,0.102,0.001,0.001,3453.0,1514.0,1.0
0.016,0.049,-0.063,0.122,0.001,0.001,3310.0,1194.0,1.0
0.019,0.052,-0.075,0.12,0.001,0.001,3498.0,1393.0,1.0
0.019,0.053,-0.085,0.117,0.001,0.001,3236.0,1467.0,1.0
0.022,0.056,-0.091,0.126,0.001,0.001,3501.0,1627.0,1.0
0.024,0.059,-0.078,0.146,0.001,0.001,3376.0,1399.0,1.0
0.027,0.06,-0.081,0.147,0.001,0.001,3194.0,1458.0,1.0
0.03,0.063,-0.069,0.166,0.001,0.001,3085.0,1558.0,1.0
0.035,0.065,-0.072,0.168,0.001,0.001,3148.0,1489.0,1.0
0.039,0.068,-0.069,0.184,0.001,0.001,2652.0,1591.0,1.0
0.04,0.071,-0.061,0.196,0.001,0.001,2671.0,1606.0,1.0
0.041,0.072,-0.084,0.183,0.001,0.001,2659.0,1554.0,1.0
0.042,0.073,-0.08,0.184,0.001,0.001,2706.0,1708.0,1.0
0.043,0.075,-0.068,0.199,0.001,0.001,2838.0,1611.0,1.0
0.043,0.075,-0.077,0.197,0.001,0.001,2767.0,1953.0,1.0
0.043,0.077,-0.071,0.21,0.002,0.001,2829.0,1794.0,1.0
0.042,0.078,-0.099,0.195,0.002,0.001,2785.0,1805.0,1.0
0.04,0.078,-0.092,0.205,0.002,0.001,2899.0,1737.0,1.0
0.041,0.08,-0.08,0.216,0.002,0.001,2954.0,1793.0,1.0
0.041,0.082,-0.078,0.233,0.002,0.001,2971.0,1873.0,1.0
0.04,0.084,-0.097,0.227,0.002,0.001,2991.0,1777.0,1.0
0.04,0.086,-0.109,0.216,0.002,0.001,2885.0,1810.0,1.0
0.037,0.085,-0.107,0.22,0.002,0.001,2937.0,1835.0,1.0
0.036,0.087,-0.11,0.221,0.002,0.001,3037.0,1774.0,1.0
0.034,0.088,-0.12,0.214,0.002,0.001,3229.0,1742.0,1.0
0.033,0.09,-0.106,0.243,0.002,0.002,3303.0,1822.0,1.0
0.031,0.091,-0.127,0.224,0.002,0.002,3346.0,1743.0,1.0
0.031,0.092,-0.116,0.239,0.002,0.002,3085.0,1675.0,1.0
0.034,0.095,-0.13,0.233,0.002,0.002,3062.0,1572.0,1.0
0.036,0.098,-0.135,0.242,0.002,0.002,3078.0,1617.0,1.0
0.038,0.1,-0.148,0.239,0.002,0.002,3046.0,1673.0,1.0
0.038,0.102,-0.143,0.246,0.002,0.002,3128.0,1710.0,1.0
0.039,0.103,-0.146,0.248,0.002,0.002,2955.0,1590.0,1.0
