mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.769,0.15,0.499,1.057,0.003,0.002,2357.0,1887.0,1.0
0.773,0.151,0.497,1.064,0.003,0.002,2383.0,1819.0,1.0
0.772,0.152,0.494,1.056,0.003,0.002,2321.0,1790.0,1.0
0.785,0.155,0.502,1.07,0.003,0.002,2243.0,1663.0,1.0
0.792,0.157,0.531,1.121,0.003,0.002,2209.0,1746.0,1.0
0.788,0.161,0.495,1.101,0.003,0.002,2342.0,1793.0,1.0
0.78,0.161,0.472,1.077,0.003,0.002,2330.0,1728.0,1.0
0.786,0.163,0.477,1.085,0.003,0.002,2292.0,1748.0,1.0
0.788,0.164,0.481,1.093,0.003,0.002,2288.0,1800.0,1.0
0.788,0.166,0.503,1.112,0.004,0.002,2263.0,1553.0,1.0
0.784,0.168,0.487,1.109,0.003,0.002,2322.0,1504.0,1.0
0.784,0.17,0.468,1.099,0.004,0.003,2126.0,1727.0,1.0
0.78,0.169,0.462,1.091,0.004,0.003,2232.0,1760.0,1.0
0.779,0.173,0.45,1.09,0.004,0.003,2250.0,1739.0,1.0
0.776,0.175,0.473,1.116,0.004,0.003,2315.0,1752.0,1.0
0.776,0.177,0.45,1.1,0.004,0.003,2274.0,1671.0,1.0
0.768,0.18,0.44,1.097,0.004,0.003,2186.0,1596.0,1.0
0.764,0.18,0.422,1.085,0.004,0.003,2159.0,1662.0,1.0
0.754,0.182,0.425,1.098,0.004,0.003,2223.0,1753.0,1.0
0.738,0.184,0.396,1.071,0.004,0.003,2236.0,1723.0,1.0
0.726,0.186,0.399,1.086,0.004,0.003,2275.0,1683.0,1.0
0.716,0.189,0.371,1.079,0.004,0.003,2227.0,1661.0,1.0
