mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
1.004,0.24,0.633,1.456,0.018,0.013,167.0,391.0,1.04
-0.688,1.001,-2.508,1.178,0.038,0.029,757.0,814.0,1.0
-0.956,1.338,-3.476,1.406,0.051,0.037,741.0,922.0,1.0
-0.851,1.493,-3.455,2.042,0.054,0.04,809.0,972.0,1.0
-0.406,1.532,-3.066,2.723,0.057,0.041,730.0,810.0,1.0
0.591,1.479,-2.156,3.265,0.049,0.035,919.0,1128.0,1.0
1.93,1.41,-0.698,4.636,0.044,0.031,1034.0,1032.0,1.0
3.424,1.354,0.981,6.118,0.042,0.03,1011.0,1026.0,1.0
4.799,1.344,2.341,7.406,0.043,0.03,993.0,1203.0,1.0
5.71,1.346,3.462,8.493,0.043,0.03,989.0,1218.0,1.0
6.547,1.347,4.264,9.32,0.043,0.03,988.0,1120.0,1.0
7.296,1.348,5.071,10.1,0.043,0.03,999.0,1145.0,1.0
7.931,1.348,5.668,10.697,0.043,0.03,1003.0,1135.0,1.0
8.48,1.349,6.235,11.273,0.043,0.03,1004.0,1097.0,1.0
8.908,1.352,6.443,11.488,0.043,0.03,1009.0,1099.0,1.0
9.199,1.352,6.969,12.011,0.042,0.03,1013.0,1109.0,1.0
9.348,1.356,6.945,11.992,0.042,0.03,1016.0,1051.0,1.0
9.279,1.357,6.923,11.958,0.042,0.03,1022.0,1100.0,1.0
8.897,1.359,6.654,11.707,0.042,0.03,1024.0,1061.0,1.0
0.032,0.008,0.018,0.047,0.0,0.0,529.0,1204.0,1.01
-0.0,0.033,-0.061,0.063,0.001,0.001,1759.0,1466.0,1.0
0.013,0.047,-0.071,0.105,0.001,0.001,1803.0,1238.0,1.0
0.03,0.053,-0.073,0.129,0.001,0.001,2193.0,1432.0,1.0
0.051,0.059,-0.051,0.163,0.001,0.001,2373.0,1519.0,1.0
0.067,0.062,-0.047,0.185,0.001,0.001,2360.0,1580.0,1.0
0.079,0.062,-0.036,0.193,0.001,0.001,2611.0,1710.0,1.0
0.094,0.065,-0.021,0.219,0.001,0.001,2679.0,1641.0,1.0
0.103,0.065,-0.013,0.227,0.001,0.001,2628.0,1607.0,1.0
0.113,0.067,-0.009,0.237,0.001,0.001,2464.0,1724.0,1.0
0.117,0.069,0.003,0.255,0.001,0.001,2447.0,1571.0,1.0
0.131,0.069,-0.003,0.258,0.001,0.001,2273.0,1464.0,1.0
0.139,0.07,0.014,0.275,0.002,0.001,2212.0,1517.0,1.0
0.142,0.072,0.014,0.28,0.002,0.001,2080.0,1694.0,1.0
0.136,0.075,-0.002,0.267,0.002,0.001,2027.0,1447.0,1.0
0.127,0.077,-0.012,0.278,0.002,0.001,1999.0,1765.0,1.0
0.112,0.077,-0.025,0.264,0.002,0.001,1893.0,1527.0,1.0
0.096,0.08,-0.048,0.247,0.002,0.001,1793.0,1517.0,1.0
