mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
-0.002,0.052,-0.092,0.102,0.001,0.001,4522.0,1383.0,1.0
0.007,0.061,-0.118,0.117,0.001,0.002,4270.0,1414.0,1.0
0.017,0.068,-0.115,0.143,0.001,0.002,3347.0,1356.0,1.0
0.024,0.075,-0.111,0.172,0.001,0.002,3642.0,1421.0,1.0
0.027,0.081,-0.125,0.182,0.001,0.002,3578.0,1320.0,1.0
0.035,0.087,-0.125,0.199,0.001,0.002,3810.0,1258.0,1.0
0.038,0.089,-0.127,0.209,0.001,0.002,3745.0,1484.0,1.0
0.04,0.094,-0.153,0.201,0.001,0.002,4293.0,1441.0,1.0
0.052,0.096,-0.124,0.235,0.002,0.002,4112.0,1616.0,1.0
0.063,0.099,-0.117,0.256,0.002,0.002,3956.0,1512.0,1.0
0.069,0.103,-0.134,0.255,0.002,0.002,4109.0,1561.0,1.0
0.069,0.105,-0.126,0.267,0.002,0.002,3952.0,1548.0,1.0
0.07,0.106,-0.124,0.271,0.002,0.002,3937.0,1457.0,1.0
0.073,0.108,-0.12,0.277,0.002,0.002,4165.0,1673.0,1.01
0.072,0.107,-0.139,0.262,0.002,0.002,4028.0,1639.0,1.0
0.073,0.106,-0.129,0.268,0.002,0.002,4168.0,1676.0,1.0
0.078,0.107,-0.111,0.295,0.002,0.002,4482.0,1711.0,1.0
0.084,0.108,-0.129,0.277,0.002,0.002,3914.0,1735.0,1.01
0.09,0.109,-0.097,0.314,0.002,0.002,3734.0,1839.0,1.0
0.094,0.109,-0.099,0.306,0.002,0.002,3624.0,1770.0,1.0
0.099,0.11,-0.101,0.31,0.002,0.002,3451.0,1548.0,1.0
0.107,0.111,-0.093,0.322,0.002,0.002,3499.0,1701.0,1.0
0.121,0.109,-0.083,0.319,0.002,0.002,3442.0,1624.0,1.0
0.137,0.109,-0.063,0.341,0.002,0.002,3272.0,1648.0,1.0
0.145,0.11,-0.05,0.359,0.002,0.002,3243.0,1451.0,1.0
0.155,0.11,-0.047,0.363,0.002,0.002,3156.0,1768.0,1.0
0.166,0.112,-0.029,0.39,0.002,0.002,3052.0,1611.0,1.0
0.174,0.114,-0.021,0.406,0.002,0.002,3091.0,1430.0,1.0
0.184,0.116,-0.037,0.387,0.002,0.002,3035.0,1679.0,1.0
0.18,0.114,-0.033,0.391,0.002,0.002,3218.0,1511.0,1.0
0.185,0.113,-0.033,0.385,0.002,0.002,3102.0,1817.0,1.0
0.189,0.113,-0.016,0.401,0.002,0.002,2986.0,1602.0,1.0
0.198,0.113,-0.018,0.409,0.002,0.002,2934.0,1617.0,1.0
0.202,0.115,-0.023,0.404,0.002,0.002,3129.0,1676.0,1.0
0.206,0.114,-0.0,0.425,0.002,0.002,3081.0,1779.0,1.0
0.22,0.115,-0.015,0.416,0.002,0.002,3036.0,1645.0,1.0
0.239,0.116,0.019,0.46,0.002,0.002,3015.0,1844.0,1.0
0.261,0.119,0.025,0.48,0.002,0.002,3014.0,1620.0,1.0
0.282,0.119,0.053,0.496,0.002,0.002,2755.0,1674.0,1.0
0.297,0.12,0.069,0.511,0.002,0.002,2800.0,1664.0,1.0
0.305,0.121,0.079,0.524,0.002,0.002,2800.0,1615.0,1.0
0.31,0.12,0.092,0.526,0.002,0.002,2653.0,1798.0,1.0
0.32,0.122,0.092,0.544,0.002,0.002,2820.0,1592.0,1.0
0.329,0.124,0.096,0.568,0.002,0.002,2899.0,1804.0,1.0
0.339,0.125,0.089,0.56,0.002,0.002,2829.0,1794.0,1.0
0.353,0.125,0.108,0.576,0.002,0.002,2740.0,1811.0,1.0
0.359,0.126,0.107,0.578,0.002,0.002,2708.0,1775.0,1.0
0.363,0.127,0.129,0.611,0.002,0.002,2659.0,1787.0,1.0
0.374,0.128,0.131,0.614,0.002,0.002,2651.0,1893.0,1.0
0.386,0.127,0.135,0.617,0.002,0.002,2632.0,1797.0,1.0
0.402,0.13,0.143,0.633,0.003,0.002,2632.0,1671.0,1.0
0.418,0.131,0.173,0.667,0.003,0.002,2580.0,1771.0,1.0
0.436,0.133,0.193,0.687,0.003,0.002,2501.0,1646.0,1.0
0.447,0.134,0.203,0.703,0.003,0.002,2411.0,1495.0,1.0
0.452,0.136,0.184,0.693,0.003,0.002,2494.0,1682.0,1.0
0.455,0.136,0.197,0.694,0.003,0.002,2492.0,1708.0,1.0
0.463,0.137,0.169,0.687,0.003,0.002,2431.0,1678.0,1.0
0.471,0.139,0.224,0.752,0.003,0.002,2495.0,1803.0,1.0
0.487,0.141,0.215,0.739,0.003,0.002,2389.0,1633.0,1.0
0.497,0.142,0.214,0.755,0.003,0.002,2473.0,1761.0,1.0
0.504,0.143,0.226,0.768,0.003,0.002,2429.0,1752.0,1.0
0.512,0.145,0.244,0.782,0.003,0.002,2439.0,1786.0,1.0
0.515,0.148,0.227,0.782,0.003,0.002,2490.0,1656.0,1.0
0.519,0.149,0.239,0.794,0.003,0.002,2444.0,1599.0,1.0
0.52,0.15,0.228,0.787,0.003,0.002,2441.0,1641.0,1.0
0.517,0.151,0.255,0.815,0.003,0.002,2583.0,1732.0,1.0
0.516,0.152,0.224,0.79,0.003,0.002,2513.0,1774.0,1.0
