mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.176,0.281,-0.343,0.707,0.008,0.006,1343.0,1539.0,1.0
0.208,0.286,-0.316,0.734,0.008,0.006,1385.0,1563.0,1.0
0.269,0.292,-0.286,0.775,0.008,0.006,1334.0,1575.0,1.0
0.329,0.296,-0.2,0.892,0.008,0.006,1360.0,1586.0,1.0
0.421,0.304,-0.143,0.993,0.008,0.006,1289.0,1558.0,1.0
0.48,0.305,-0.074,1.055,0.009,0.006,1228.0,1592.0,1.0
0.54,0.314,-0.035,1.112,0.009,0.007,1200.0,1542.0,1.0
0.577,0.318,-0.022,1.161,0.009,0.007,1201.0,1418.0,1.0
0.609,0.322,-0.025,1.178,0.009,0.007,1198.0,1506.0,1.0
0.634,0.33,0.013,1.24,0.01,0.007,1204.0,1459.0,1.0
0.658,0.331,0.037,1.276,0.009,0.007,1251.0,1617.0,1.0
0.704,0.333,0.098,1.314,0.01,0.007,1187.0,1528.0,1.0
0.762,0.344,0.108,1.389,0.01,0.007,1162.0,1469.0,1.0
0.809,0.353,0.112,1.431,0.01,0.007,1204.0,1559.0,1.0
0.807,0.359,0.098,1.434,0.01,0.007,1221.0,1398.0,1.0
0.073,0.016,0.044,0.104,0.001,0.0,876.0,1365.0,1.0
-0.002,0.074,-0.138,0.14,0.002,0.002,2264.0,1358.0,1.0
0.009,0.101,-0.197,0.188,0.002,0.002,2882.0,1674.0,1.0
0.038,0.124,-0.183,0.279,0.002,0.003,2604.0,1347.0,1.0
0.044,0.146,-0.226,0.319,0.003,0.003,2566.0,1432.0,1.0
0.033,0.157,-0.275,0.319,0.003,0.004,2331.0,1236.0,1.0
0.029,0.165,-0.265,0.353,0.003,0.004,2403.0,1499.0,1.0
0.044,0.177,-0.282,0.388,0.003,0.005,2655.0,1100.0,1.0
0.043,0.186,-0.302,0.392,0.003,0.005,2945.0,1030.0,1.0
0.028,0.196,-0.334,0.409,0.004,0.005,2872.0,1203.0,1.0
-0.02,0.199,-0.404,0.354,0.004,0.005,2827.0,1241.0,1.0
-0.078,0.202,-0.457,0.308,0.004,0.005,2619.0,1503.0,1.0
-0.088,0.205,-0.473,0.298,0.004,0.004,2788.0,1667.0,1.0
-0.114,0.206,-0.491,0.276,0.004,0.004,2576.0,1459.0,1.0
-0.144,0.212,-0.554,0.246,0.004,0.004,2392.0,1260.0,1.0
-0.169,0.216,-0.575,0.224,0.004,0.004,2498.0,1513.0,1.0
-0.197,0.218,-0.614,0.199,0.005,0.004,2311.0,1281.0,1.0
-0.224,0.218,-0.64,0.18,0.005,0.004,2303.0,1308.0,1.0
-0.247,0.22,-0.681,0.141,0.005,0.004,2273.0,1553.0,1.0
-0.236,0.225,-0.663,0.176,0.005,0.004,2290.0,1523.0,1.0
-0.259,0.229,-0.691,0.141,0.005,0.004,1941.0,1529.0,1.0
-0.297,0.233,-0.729,0.145,0.005,0.004,1937.0,1535.0,1.0
-0.348,0.237,-0.804,0.08,0.006,0.005,1664.0,1434.0,1.0
-0.383,0.243,-0.818,0.109,0.006,0.005,1685.0,1446.0,1.0
-0.415,0.247,-0.881,0.063,0.006,0.005,1811.0,1320.0,1.0
-0.428,0.25,-0.923,0.009,0.006,0.004,1868.0,1338.0,1.0
-0.457,0.252,-0.953,-0.009,0.006,0.005,1836.0,1373.0,1.0
-0.477,0.259,-0.972,-0.007,0.007,0.005,1551.0,1367.0,1.0
-0.479,0.263,-0.971,0.003,0.007,0.005,1642.0,1409.0,1.0
-0.457,0.262,-0.998,-0.017,0.007,0.005,1574.0,1282.0,1.0
-0.436,0.263,-0.973,0.02,0.007,0.005,1579.0,1429.0,1.0
-0.423,0.264,-0.934,0.042,0.007,0.005,1518.0,1440.0,1.0
-0.412,0.268,-0.915,0.075,0.007,0.005,1490.0,1435.0,1.0
-0.41,0.272,-0.953,0.071,0.007,0.005,1350.0,1420.0,1.0
-0.437,0.277,-0.929,0.112,0.007,0.005,1480.0,1410.0,1.0
-0.471,0.283,-1.025,0.047,0.007,0.006,1477.0,1405.0,1.0
-0.494,0.284,-1.014,0.031,0.007,0.006,1480.0,1322.0,1.0
-0.522,0.29,-1.063,0.007,0.008,0.006,1441.0,1290.0,1.0
-0.55,0.293,-1.058,0.031,0.008,0.006,1476.0,1379.0,1.0
-0.577,0.297,-1.116,-0.021,0.008,0.006,1375.0,1331.0,1.0
-0.605,0.299,-1.163,-0.07,0.008,0.006,1382.0,1210.0,1.0
-0.609,0.304,-1.144,-0.026,0.008,0.006,1402.0,1196.0,1.0
-0.633,0.308,-1.142,0.011,0.008,0.006,1408.0,1294.0,1.0
-0.639,0.312,-1.203,-0.033,0.008,0.006,1369.0,1255.0,1.0
-0.681,0.321,-1.258,-0.064,0.009,0.006,1376.0,1197.0,1.0
-0.696,0.323,-1.336,-0.109,0.009,0.007,1294.0,1182.0,1.0
-0.688,0.327,-1.31,-0.094,0.009,0.007,1339.0,1219.0,1.0
-0.694,0.332,-1.305,-0.059,0.009,0.007,1305.0,1124.0,1.0
-0.715,0.337,-1.386,-0.125,0.009,0.007,1327.0,1288.0,1.0
-0.708,0.343,-1.37,-0.111,0.009,0.007,1368.0,1326.0,1.0
-0.717,0.349,-1.343,-0.065,0.01,0.007,1309.0,1207.0,1.0
-0.696,0.357,-1.321,0.009,0.01,0.007,1280.0,1195.0,1.0
-0.714,0.36,-1.368,-0.051,0.01,0.007,1247.0,1150.0,1.0
-0.729,0.364,-1.368,-0.025,0.01,0.008,1215.0,1115.0,1.0
-0.708,0.369,-1.441,-0.077,0.011,0.008,1233.0,1135.0,1.0
-0.688,0.374,-1.376,0.008,0.011,0.008,1235.0,1133.0,1.0
-0.688,0.379,-1.396,0.009,0.011,0.008,1220.0,1059.0,1.0
-0.679,0.384,-1.41,0.012,0.011,0.008,1203.0,1054.0,1.0
-0.639,0.39,-1.354,0.085,0.011,0.008,1184.0,1052.0,1.0
-0.623,0.392,-1.374,0.068,0.011,0.008,1173.0,1150.0,1.0
-0.62,0.397,-1.35,0.14,0.011,0.008,1196.0,1123.0,1.0
-0.62,0.404,-1.405,0.118,0.012,0.009,1181.0,1193.0,1.0
-0.614,0.409,-1.385,0.142,0.012,0.009,1213.0,1157.0,1.0
-0.599,0.414,-1.394,0.145,0.012,0.009,1162.0,1089.0,1.0
-0.591,0.422,-1.393,0.188,0.012,0.009,1185.0,1112.0,1.0
-0.596,0.428,-1.439,0.168,0.013,0.009,1171.0,1147.0,1.0
-0.586,0.433,-1.408,0.208,0.013,0.009,1163.0,1178.0,1.0
