mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.113,0.866,-1.38,1.854,0.017,0.019,2670.0,1518.0,1.0
-0.099,0.889,-1.763,1.596,0.016,0.022,3116.0,1293.0,1.0
-0.101,0.854,-1.686,1.525,0.015,0.019,3177.0,1344.0,1.0
-0.248,0.867,-2.057,1.19,0.016,0.02,3001.0,1545.0,1.0
-0.24,0.895,-1.982,1.357,0.018,0.019,2557.0,1619.0,1.0
-0.271,0.9,-2.006,1.322,0.017,0.026,2753.0,1256.0,1.0
-0.167,0.933,-1.866,1.579,0.018,0.026,2764.0,1315.0,1.0
0.023,0.893,-1.702,1.621,0.016,0.019,3207.0,1596.0,1.0
-0.01,0.904,-1.6,1.735,0.016,0.02,3391.0,1657.0,1.0
-0.055,0.929,-1.754,1.734,0.018,0.023,2742.0,1338.0,1.0
0.044,0.873,-1.558,1.694,0.016,0.022,2929.0,1450.0,1.0
0.073,0.891,-1.782,1.626,0.018,0.021,2453.0,1471.0,1.0
0.107,0.88,-1.465,1.816,0.019,0.022,2151.0,1419.0,1.0
0.01,0.934,-1.745,1.8,0.018,0.023,2728.0,1399.0,1.0
0.235,0.919,-1.531,1.911,0.018,0.02,2694.0,1678.0,1.0
0.247,0.88,-1.341,1.937,0.016,0.019,2969.0,1638.0,1.0
0.601,0.907,-1.113,2.222,0.016,0.017,3049.0,1594.0,1.0
0.735,0.934,-1.124,2.287,0.017,0.017,3038.0,1730.0,1.0
0.723,0.908,-1.134,2.309,0.017,0.016,3045.0,1389.0,1.0
0.845,0.881,-0.789,2.527,0.017,0.015,2680.0,1655.0,1.0
0.774,0.889,-0.994,2.407,0.017,0.018,2727.0,1409.0,1.01
0.811,0.939,-0.968,2.557,0.016,0.018,3602.0,1496.0,1.0
0.688,0.918,-1.129,2.328,0.019,0.017,2411.0,1359.0,1.0
0.827,0.907,-0.903,2.475,0.017,0.017,2909.0,1630.0,1.0
0.82,0.911,-0.861,2.563,0.017,0.016,3012.0,1562.0,1.0
0.75,0.901,-0.989,2.44,0.016,0.015,3275.0,1624.0,1.0
0.77,0.883,-0.775,2.547,0.015,0.015,3293.0,1526.0,1.0
0.785,0.945,-1.034,2.598,0.018,0.018,2771.0,1423.0,1.0
0.726,0.875,-0.969,2.369,0.016,0.015,3023.0,1492.0,1.0
0.554,0.955,-1.293,2.326,0.016,0.017,3596.0,1532.0,1.0
0.503,0.911,-1.19,2.159,0.016,0.018,3225.0,1557.0,1.0
0.362,0.911,-1.31,2.058,0.018,0.02,2651.0,1466.0,1.0
0.216,0.947,-1.624,1.995,0.018,0.022,2758.0,1341.0,1.01
0.216,0.907,-1.43,2.023,0.015,0.019,3646.0,1588.0,1.0
0.213,0.986,-1.642,2.041,0.018,0.023,2922.0,1566.0,1.0
0.059,0.906,-1.59,1.755,0.016,0.02,3072.0,1495.0,1.0
0.278,0.923,-1.379,1.952,0.016,0.019,3173.0,1509.0,1.0
0.086,0.955,-1.791,1.8,0.019,0.022,2641.0,1483.0,1.0
0.028,0.944,-1.792,1.716,0.017,0.022,3167.0,1410.0,1.0
-0.118,0.94,-1.795,1.71,0.017,0.023,3157.0,1479.0,1.0
-0.083,0.967,-1.964,1.627,0.016,0.022,3614.0,1620.0,1.0
-0.107,0.945,-1.831,1.682,0.015,0.026,4089.0,1415.0,1.01
0.247,0.921,-1.538,1.859,0.017,0.021,2977.0,1474.0,1.0
0.077,0.982,-1.856,1.824,0.017,0.025,3155.0,1323.0,1.01
0.177,0.943,-1.613,1.951,0.018,0.022,2828.0,1572.0,1.0
0.136,0.97,-1.643,2.012,0.021,0.021,2148.0,1464.0,1.0
0.105,0.964,-1.723,1.912,0.018,0.02,2924.0,1656.0,1.0
0.204,0.911,-1.425,1.905,0.017,0.02,3034.0,1474.0,1.0
-0.03,0.959,-1.775,1.782,0.019,0.023,2451.0,1259.0,1.0
-0.205,0.982,-1.915,1.75,0.017,0.023,3254.0,1553.0,1.0
-0.204,0.967,-1.838,1.756,0.017,0.023,3139.0,1446.0,1.0
-0.088,0.955,-1.865,1.605,0.019,0.023,2562.0,1459.0,1.0
-0.223,0.99,-2.145,1.638,0.016,0.027,3826.0,1049.0,1.01
-0.188,0.952,-1.853,1.777,0.017,0.022,3156.0,1561.0,1.0
-0.082,0.958,-1.894,1.65,0.018,0.022,2716.0,1445.0,1.0
-0.243,0.99,-2.205,1.534,0.015,0.023,4246.0,1543.0,1.0
-0.347,0.959,-2.082,1.471,0.018,0.02,2888.0,1597.0,1.0
-0.18,0.995,-2.04,1.768,0.018,0.025,3012.0,1334.0,1.0
-0.239,0.966,-2.048,1.532,0.017,0.022,3398.0,1490.0,1.0
-0.33,0.947,-2.074,1.454,0.019,0.02,2599.0,1512.0,1.0
-0.192,0.968,-2.06,1.589,0.017,0.021,3078.0,1562.0,1.0
-0.169,0.929,-1.883,1.539,0.016,0.021,3254.0,1427.0,1.0
-0.165,0.986,-1.997,1.606,0.018,0.026,2937.0,1473.0,1.0
-0.167,0.975,-1.979,1.681,0.018,0.023,3017.0,1455.0,1.0
-0.28,0.984,-2.168,1.556,0.017,0.022,3454.0,1624.0,1.01
-0.339,1.0,-2.295,1.496,0.017,0.022,3355.0,1336.0,1.0
-0.256,0.942,-1.906,1.652,0.016,0.021,3331.0,1503.0,1.0
-0.188,0.987,-1.881,1.868,0.018,0.025,2880.0,1262.0,1.0
-0.144,1.014,-2.038,1.69,0.017,0.023,3664.0,1596.0,1.01
-0.041,0.991,-1.755,2.001,0.016,0.022,3704.0,1599.0,1.01
-0.036,0.999,-1.911,1.768,0.017,0.026,3261.0,1353.0,1.0
-0.004,0.992,-2.091,1.729,0.02,0.024,2433.0,1369.0,1.0
0.457,0.09,0.301,0.616,0.006,0.004,238.0,353.0,1.02
0.083,0.473,-0.798,0.938,0.012,0.012,1533.0,1059.0,1.0
-0.571,0.475,-1.465,0.279,0.012,0.009,1529.0,1238.0,1.0
-0.398,0.476,-1.368,0.406,0.012,0.01,1532.0,1117.0,1.0
0.106,0.478,-0.771,1.015,0.012,0.012,1506.0,1166.0,1.0
0.634,0.476,-0.193,1.592,0.012,0.01,1525.0,1054.0,1.0
1.208,0.478,0.4,2.185,0.012,0.01,1525.0,1072.0,1.0
1.757,0.48,0.908,2.72,0.012,0.009,1510.0,1114.0,1.0
2.265,0.481,1.432,3.246,0.012,0.009,1522.0,1067.0,1.0
2.816,0.483,1.984,3.798,0.013,0.009,1501.0,1099.0,1.0
3.317,0.484,2.493,4.306,0.013,0.009,1525.0,1088.0,1.0
3.64,0.485,2.815,4.637,0.013,0.009,1516.0,1073.0,1.0
3.931,0.487,3.104,4.935,0.013,0.009,1509.0,1043.0,1.0
4.239,0.489,3.367,5.209,0.013,0.009,1500.0,1033.0,1.0
4.506,0.492,3.601,5.467,0.013,0.009,1494.0,1049.0,1.0
4.725,0.494,3.846,5.727,0.013,0.009,1483.0,990.0,1.0
4.886,0.496,3.861,5.748,0.013,0.009,1494.0,1070.0,1.0
5.026,0.498,4.049,5.944,0.013,0.009,1484.0,1007.0,1.0
5.035,0.501,4.123,6.027,0.013,0.009,1474.0,1064.0,1.0
0.014,0.004,0.006,0.022,0.0,0.0,1344.0,1448.0,1.0
-0.0,0.015,-0.03,0.026,0.0,0.0,2484.0,1680.0,1.0
-0.001,0.02,-0.037,0.04,0.0,0.0,2595.0,1630.0,1.0
0.002,0.024,-0.041,0.051,0.0,0.0,3161.0,1540.0,1.0
0.001,0.026,-0.048,0.051,0.0,0.001,2926.0,1720.0,1.0
0.001,0.028,-0.054,0.051,0.001,0.001,3033.0,1768.0,1.0
0.0,0.029,-0.058,0.051,0.001,0.001,3070.0,1635.0,1.0
0.003,0.03,-0.051,0.06,0.001,0.001,3157.0,1656.0,1.0
0.007,0.031,-0.053,0.065,0.001,0.001,3139.0,1742.0,1.0
0.01,0.032,-0.05,0.072,0.001,0.001,2979.0,1963.0,1.0
0.014,0.033,-0.049,0.076,0.001,0.001,2756.0,1841.0,1.0
0.016,0.034,-0.044,0.084,0.001,0.001,2540.0,1738.0,1.0
0.017,0.035,-0.05,0.083,0.001,0.001,2632.0,1884.0,1.0
0.02,0.036,-0.05,0.084,0.001,0.001,2619.0,1919.0,1.0
0.023,0.037,-0.043,0.1,0.001,0.001,2522.0,1871.0,1.0
0.027,0.039,-0.048,0.098,0.001,0.001,2454.0,1961.0,1.0
0.029,0.04,-0.044,0.107,0.001,0.001,2207.0,1971.0,1.0
0.031,0.041,-0.041,0.113,0.001,0.001,2121.0,1916.0,1.0
0.033,0.042,-0.041,0.116,0.001,0.001,2235.0,1765.0,1.0
0.033,0.043,-0.048,0.112,0.001,0.001,2156.0,1741.0,1.0
0.033,0.044,-0.047,0.12,0.001,0.001,2122.0,1678.0,1.0
0.034,0.046,-0.05,0.122,0.001,0.001,2016.0,1739.0,1.0
0.031,0.047,-0.051,0.126,0.001,0.001,1965.0,1709.0,1.0
0.031,0.048,-0.049,0.132,0.001,0.001,1817.0,1624.0,1.0
0.029,0.049,-0.054,0.129,0.001,0.001,1947.0,1805.0,1.0
0.029,0.05,-0.06,0.125,0.001,0.001,1924.0,1642.0,1.0
0.029,0.051,-0.064,0.123,0.001,0.001,1924.0,1511.0,1.0
0.028,0.052,-0.066,0.124,0.001,0.001,1990.0,1700.0,1.0
0.026,0.053,-0.066,0.129,0.001,0.001,1976.0,1484.0,1.0
0.025,0.053,-0.072,0.126,0.001,0.001,1927.0,1468.0,1.0
0.024,0.055,-0.073,0.133,0.001,0.001,1966.0,1490.0,1.0
0.027,0.056,-0.075,0.135,0.001,0.001,1921.0,1398.0,1.0
0.031,0.058,-0.079,0.138,0.001,0.001,1912.0,1341.0,1.0
0.034,0.06,-0.081,0.146,0.001,0.001,1911.0,1327.0,1.0
0.037,0.062,-0.076,0.153,0.001,0.001,1885.0,1532.0,1.0
0.041,0.063,-0.075,0.155,0.001,0.001,1891.0,1631.0,1.0
0.043,0.064,-0.073,0.165,0.001,0.001,1887.0,1588.0,1.0
0.049,0.066,-0.085,0.161,0.002,0.001,1925.0,1442.0,1.0
0.055,0.068,-0.071,0.182,0.002,0.001,1899.0,1557.0,1.0
0.063,0.069,-0.066,0.189,0.002,0.001,1887.0,1617.0,1.0
0.073,0.071,-0.06,0.203,0.002,0.001,1813.0,1405.0,1.0
0.086,0.075,-0.055,0.222,0.002,0.001,1729.0,1378.0,1.0
0.099,0.076,-0.045,0.235,0.002,0.001,1730.0,1338.0,1.0
0.111,0.079,-0.034,0.253,0.002,0.001,1644.0,1465.0,1.0
0.123,0.082,-0.03,0.269,0.002,0.002,1641.0,1392.0,1.0
0.133,0.083,-0.02,0.284,0.002,0.002,1655.0,1438.0,1.0
0.139,0.085,-0.02,0.289,0.002,0.002,1626.0,1446.0,1.0
0.143,0.086,-0.026,0.29,0.002,0.002,1614.0,1358.0,1.0
0.148,0.088,-0.01,0.31,0.002,0.002,1641.0,1557.0,1.0
0.149,0.09,-0.026,0.3,0.002,0.002,1669.0,1535.0,1.0
0.147,0.09,-0.024,0.304,0.002,0.002,1679.0,1510.0,1.0
0.143,0.09,-0.013,0.311,0.002,0.002,1742.0,1510.0,1.0
0.143,0.09,-0.024,0.308,0.002,0.002,1735.0,1405.0,1.0
0.143,0.092,-0.03,0.304,0.002,0.002,1772.0,1325.0,1.0
0.023,0.004,0.016,0.03,0.0,0.0,1475.0,1417.0,1.0
-0.0,0.025,-0.048,0.043,0.0,0.001,2518.0,1613.0,1.0
-0.002,0.032,-0.064,0.057,0.001,0.001,2713.0,1466.0,1.0
-0.004,0.04,-0.082,0.07,0.001,0.001,3176.0,1492.0,1.01
-0.006,0.046,-0.096,0.081,0.001,0.001,3424.0,1456.0,1.01
-0.01,0.051,-0.104,0.086,0.001,0.001,2977.0,1566.0,1.01
-0.016,0.054,-0.112,0.087,0.001,0.001,3228.0,1405.0,1.0
-0.022,0.056,-0.131,0.076,0.001,0.001,3095.0,1589.0,1.0
-0.028,0.058,-0.139,0.081,0.001,0.001,2977.0,1626.0,1.0
-0.036,0.061,-0.154,0.071,0.001,0.001,3053.0,1672.0,1.0
-0.043,0.062,-0.153,0.074,0.001,0.001,2881.0,1673.0,1.0
-0.052,0.062,-0.171,0.06,0.001,0.001,2991.0,1737.0,1.0
-0.062,0.063,-0.188,0.05,0.001,0.001,2952.0,1617.0,1.0
-0.069,0.064,-0.198,0.044,0.001,0.001,2824.0,1825.0,1.0
-0.077,0.066,-0.201,0.047,0.001,0.001,2771.0,1804.0,1.0
-0.086,0.066,-0.22,0.031,0.001,0.001,2817.0,1799.0,1.0
-0.093,0.066,-0.221,0.028,0.001,0.001,2932.0,1778.0,1.0
-0.104,0.067,-0.238,0.02,0.001,0.001,2813.0,1895.0,1.0
-0.116,0.069,-0.257,0.006,0.001,0.001,2751.0,1707.0,1.0
-0.127,0.07,-0.271,-0.006,0.001,0.001,2753.0,1899.0,1.0
-0.137,0.07,-0.266,-0.005,0.001,0.001,3006.0,1883.0,1.0
-0.148,0.071,-0.271,0.0,0.001,0.001,2882.0,1556.0,1.0
-0.159,0.072,-0.289,-0.021,0.001,0.001,2708.0,1563.0,1.0
-0.165,0.072,-0.297,-0.03,0.001,0.001,2637.0,1865.0,1.0
-0.169,0.072,-0.3,-0.035,0.001,0.001,2538.0,1844.0,1.0
-0.171,0.073,-0.297,-0.03,0.002,0.001,2361.0,1418.0,1.0
-0.173,0.073,-0.318,-0.045,0.001,0.001,2412.0,1731.0,1.0
-0.174,0.073,-0.322,-0.046,0.002,0.001,2267.0,1601.0,1.0
-0.173,0.074,-0.307,-0.032,0.002,0.001,2191.0,1733.0,1.0
-0.17,0.074,-0.3,-0.026,0.002,0.001,2199.0,1554.0,1.0
-0.166,0.076,-0.312,-0.029,0.002,0.001,2232.0,1432.0,1.01
-0.162,0.076,-0.311,-0.022,0.002,0.001,2110.0,1454.0,1.01
-0.156,0.077,-0.299,-0.006,0.002,0.001,2032.0,1512.0,1.01
-0.15,0.077,-0.296,-0.005,0.002,0.001,2081.0,1731.0,1.0
-0.139,0.078,-0.284,0.014,0.002,0.001,2084.0,1552.0,1.0
-0.129,0.08,-0.281,0.021,0.002,0.001,2056.0,1617.0,1.01
-0.118,0.081,-0.27,0.035,0.002,0.001,2030.0,1563.0,1.01
-0.107,0.082,-0.261,0.048,0.002,0.001,2037.0,1517.0,1.0
-0.097,0.082,-0.245,0.067,0.002,0.001,2134.0,1523.0,1.0
-0.084,0.084,-0.246,0.071,0.002,0.001,2066.0,1539.0,1.0
-0.072,0.085,-0.234,0.086,0.002,0.002,1953.0,1564.0,1.0
-0.058,0.086,-0.214,0.112,0.002,0.002,1910.0,1374.0,1.0
-0.044,0.086,-0.211,0.113,0.002,0.002,1874.0,1287.0,1.0
-0.032,0.088,-0.182,0.152,0.002,0.002,1877.0,1318.0,1.0
-0.023,0.089,-0.193,0.146,0.002,0.002,1880.0,1339.0,1.0
-0.012,0.092,-0.178,0.175,0.002,0.002,1865.0,1437.0,1.01
-0.003,0.092,-0.173,0.184,0.002,0.002,1830.0,1356.0,1.01
0.008,0.093,-0.167,0.186,0.002,0.002,1786.0,1220.0,1.01
0.017,0.095,-0.161,0.193,0.002,0.002,1783.0,1272.0,1.0
0.025,0.096,-0.161,0.205,0.002,0.002,1714.0,1359.0,1.01
0.033,0.097,-0.149,0.223,0.002,0.002,1719.0,1308.0,1.0
0.039,0.098,-0.131,0.238,0.002,0.002,1777.0,1262.0,1.0
0.046,0.099,-0.13,0.249,0.002,0.002,1756.0,1245.0,1.0
