mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
-0.192,0.945,-1.823,1.71,0.015,0.022,4086.0,1619.0,1.0
-0.171,0.963,-1.963,1.545,0.014,0.026,4845.0,1404.0,1.0
-0.088,0.969,-1.748,1.821,0.015,0.023,4425.0,1492.0,1.0
-0.11,0.942,-2.01,1.556,0.014,0.023,4174.0,1567.0,1.0
-0.008,1.005,-1.936,1.837,0.014,0.026,5569.0,1404.0,1.0
-0.127,0.955,-1.9,1.642,0.014,0.024,4470.0,1413.0,1.0
-0.167,0.987,-2.035,1.593,0.014,0.028,5142.0,1211.0,1.0
-0.073,1.02,-1.983,1.839,0.014,0.027,4976.0,1430.0,1.0
0.019,0.99,-1.762,1.949,0.012,0.027,6602.0,1454.0,1.0
-0.046,0.954,-1.767,1.707,0.014,0.023,4318.0,1804.0,1.0
-0.046,0.981,-1.844,1.81,0.014,0.024,5076.0,1528.0,1.0
0.015,0.975,-1.824,1.831,0.013,0.029,5261.0,1317.0,1.0
0.012,1.007,-1.853,1.821,0.016,0.025,3764.0,1512.0,1.0
-0.021,0.943,-1.821,1.75,0.013,0.027,5654.0,1176.0,1.0
0.015,1.019,-1.943,1.889,0.016,0.026,4181.0,1359.0,1.0
0.081,0.956,-1.741,1.84,0.014,0.024,4692.0,1254.0,1.0
0.069,1.025,-1.905,1.959,0.015,0.027,4568.0,1311.0,1.01
0.026,1.01,-1.794,1.883,0.017,0.026,3781.0,1246.0,1.0
-0.042,0.945,-1.927,1.603,0.014,0.025,4694.0,1588.0,1.0
-0.047,0.976,-2.098,1.589,0.016,0.025,3850.0,1418.0,1.01
-0.093,0.997,-1.981,1.688,0.013,0.027,5553.0,1409.0,1.0
-0.157,0.947,-1.848,1.641,0.014,0.022,4459.0,1560.0,1.0
-0.191,0.99,-2.085,1.633,0.014,0.028,5350.0,1318.0,1.0
-0.165,0.998,-1.997,1.664,0.014,0.024,4737.0,1491.0,1.0
-0.267,0.986,-2.027,1.664,0.015,0.023,4395.0,1470.0,1.0
-0.255,0.98,-2.116,1.545,0.014,0.024,5372.0,1581.0,1.0
-0.255,1.031,-2.224,1.684,0.013,0.026,5876.0,1512.0,1.0
-0.212,1.033,-2.228,1.671,0.014,0.028,5162.0,1372.0,1.01
-0.257,0.994,-2.292,1.491,0.016,0.023,3792.0,1443.0,1.0
-0.223,0.99,-2.082,1.494,0.015,0.026,4200.0,1354.0,1.0
-0.239,0.941,-1.907,1.507,0.012,0.024,5868.0,1654.0,1.01
-0.259,1.002,-2.24,1.576,0.015,0.024,4550.0,1354.0,1.0
-0.277,1.0,-2.212,1.457,0.014,0.025,4948.0,1261.0,1.0
-0.248,0.999,-2.087,1.791,0.012,0.03,6602.0,1105.0,1.01
-0.217,0.975,-2.132,1.483,0.014,0.025,5204.0,1400.0,1.0
-0.197,1.0,-2.089,1.579,0.012,0.026,6602.0,1543.0,1.0
-0.212,0.933,-1.949,1.415,0.013,0.023,5355.0,1564.0,1.01
-0.121,0.988,-2.012,1.72,0.014,0.026,5143.0,1277.0,1.0
-0.154,0.989,-1.953,1.758,0.014,0.029,5001.0,1326.0,1.0
-0.187,1.046,-2.213,1.676,0.015,0.031,4760.0,1127.0,1.0
-0.199,1.031,-2.03,1.782,0.014,0.025,5679.0,1399.0,1.0
-0.182,0.984,-1.876,1.756,0.014,0.024,5017.0,1600.0,1.0
-0.191,0.952,-1.958,1.575,0.012,0.026,6114.0,1371.0,1.0
-0.169,1.013,-2.11,1.638,0.014,0.025,5123.0,1346.0,1.0
-0.19,0.978,-1.894,1.846,0.012,0.025,6370.0,1364.0,1.0
-0.151,1.036,-2.062,1.747,0.013,0.028,6602.0,1406.0,1.0
-0.128,1.049,-1.946,2.079,0.015,0.028,4688.0,1379.0,1.0
-0.165,0.968,-1.902,1.719,0.014,0.023,5070.0,1552.0,1.0
-0.182,0.978,-1.873,1.72,0.016,0.022,3674.0,1589.0,1.0
-0.197,0.991,-2.17,1.568,0.014,0.025,4698.0,1350.0,1.0
-0.177,1.024,-2.103,1.757,0.013,0.029,5810.0,1171.0,1.0
-0.161,1.009,-2.167,1.668,0.016,0.027,4112.0,1258.0,1.0
-0.151,0.973,-1.951,1.703,0.015,0.028,4194.0,1082.0,1.0
-0.117,1.006,-1.985,1.781,0.014,0.026,5291.0,1364.0,1.0
-0.104,1.025,-1.929,1.883,0.013,0.028,6104.0,1368.0,1.01
-0.062,1.017,-1.926,1.856,0.015,0.027,4873.0,1295.0,1.0
-0.075,1.016,-1.975,1.809,0.013,0.03,6553.0,1348.0,1.0
-0.072,0.999,-1.999,1.73,0.013,0.028,5979.0,1384.0,1.0
-0.089,1.012,-1.932,1.833,0.014,0.026,5410.0,1464.0,1.0
-0.048,1.031,-2.023,1.801,0.013,0.029,6602.0,1326.0,1.0
-0.017,1.002,-1.855,1.862,0.013,0.028,6244.0,1409.0,1.0
-0.02,1.011,-2.09,1.746,0.012,0.028,6602.0,1366.0,1.0
0.005,1.004,-1.841,1.968,0.013,0.03,6103.0,1235.0,1.0
-0.03,0.975,-1.812,1.894,0.013,0.027,5325.0,1488.0,1.01
0.432,0.091,0.28,0.601,0.004,0.003,461.0,879.0,1.0
-0.076,0.444,-0.891,0.758,0.009,0.011,2378.0,1166.0,1.0
0.675,0.505,-0.228,1.672,0.011,0.01,2106.0,1200.0,1.0
0.553,0.522,-0.39,1.567,0.011,0.01,2188.0,1265.0,1.0
0.732,0.512,-0.268,1.617,0.011,0.009,2171.0,1483.0,1.0
0.841,0.514,-0.104,1.803,0.011,0.009,2234.0,1524.0,1.0
1.156,0.511,0.257,2.146,0.011,0.008,2241.0,1408.0,1.0
1.536,0.507,0.566,2.456,0.011,0.008,2142.0,1242.0,1.0
2.123,0.501,1.173,3.069,0.011,0.008,2042.0,1289.0,1.0
2.601,0.504,1.599,3.528,0.011,0.008,2112.0,1263.0,1.0
3.005,0.501,2.081,3.963,0.011,0.008,2043.0,1378.0,1.0
3.453,0.504,2.469,4.354,0.011,0.008,2082.0,1389.0,1.0
3.841,0.504,2.904,4.771,0.011,0.008,2103.0,1303.0,1.0
4.219,0.506,3.29,5.176,0.011,0.008,2097.0,1395.0,1.0
4.608,0.507,3.617,5.512,0.011,0.008,2102.0,1334.0,1.0
4.904,0.509,3.95,5.846,0.011,0.008,2058.0,1461.0,1.0
5.187,0.512,4.215,6.118,0.011,0.008,2034.0,1463.0,1.0
5.347,0.514,4.409,6.302,0.011,0.008,2100.0,1439.0,1.0
5.309,0.517,4.342,6.27,0.011,0.008,2069.0,1543.0,1.0
0.07,0.011,0.05,0.088,0.0,0.0,1103.0,1246.0,1.0
-0.0,0.069,-0.132,0.125,0.001,0.002,4426.0,1567.0,1.0
0.027,0.09,-0.138,0.198,0.001,0.002,4421.0,1430.0,1.0
0.061,0.107,-0.137,0.262,0.002,0.002,4858.0,1217.0,1.0
0.118,0.116,-0.094,0.338,0.002,0.002,4882.0,1284.0,1.0
0.171,0.116,-0.052,0.373,0.002,0.002,4535.0,1472.0,1.0
0.214,0.118,-0.013,0.428,0.002,0.002,4463.0,1473.0,1.0
0.267,0.12,0.034,0.478,0.002,0.002,4489.0,1327.0,1.0
0.347,0.119,0.13,0.577,0.002,0.001,4002.0,1629.0,1.0
0.422,0.118,0.205,0.643,0.002,0.001,3728.0,1843.0,1.0
0.526,0.12,0.299,0.742,0.002,0.001,3637.0,1666.0,1.0
0.582,0.116,0.359,0.79,0.002,0.001,3405.0,1880.0,1.0
0.649,0.119,0.444,0.888,0.002,0.002,3320.0,1564.0,1.0
0.731,0.12,0.507,0.955,0.002,0.002,3493.0,1742.0,1.0
0.855,0.123,0.635,1.091,0.002,0.002,3155.0,1758.0,1.0
0.929,0.127,0.695,1.165,0.002,0.001,3682.0,1582.0,1.0
0.97,0.125,0.737,1.201,0.002,0.002,3427.0,1657.0,1.0
0.999,0.122,0.775,1.239,0.002,0.001,3345.0,1809.0,1.0
1.041,0.127,0.811,1.279,0.002,0.002,3120.0,1556.0,1.0
1.055,0.129,0.81,1.295,0.002,0.002,3271.0,1778.0,1.0
1.075,0.128,0.827,1.314,0.002,0.002,3259.0,1648.0,1.0
1.094,0.13,0.862,1.345,0.002,0.002,3137.0,1309.0,1.0
1.091,0.131,0.858,1.344,0.002,0.002,2872.0,1430.0,1.0
1.099,0.132,0.844,1.341,0.002,0.002,3100.0,1558.0,1.0
1.078,0.133,0.836,1.328,0.002,0.002,3293.0,1748.0,1.0
1.076,0.133,0.826,1.321,0.002,0.002,3060.0,1709.0,1.0
1.07,0.136,0.816,1.324,0.002,0.002,3174.0,1501.0,1.0
1.062,0.137,0.789,1.302,0.003,0.002,2866.0,1330.0,1.0
1.026,0.138,0.757,1.269,0.002,0.002,3269.0,1583.0,1.0
1.017,0.138,0.764,1.275,0.002,0.002,3142.0,1614.0,1.0
1.017,0.142,0.728,1.259,0.002,0.002,3513.0,1681.0,1.0
1.024,0.143,0.769,1.297,0.003,0.002,3172.0,1594.0,1.0
1.028,0.145,0.764,1.304,0.003,0.002,3185.0,1389.0,1.0
1.031,0.148,0.753,1.315,0.003,0.002,3172.0,1552.0,1.0
1.036,0.148,0.745,1.297,0.003,0.002,3166.0,1527.0,1.0
1.016,0.149,0.719,1.285,0.003,0.002,3281.0,1568.0,1.0
0.998,0.148,0.714,1.266,0.003,0.002,3212.0,1600.0,1.0
1.009,0.149,0.733,1.28,0.003,0.002,3262.0,1489.0,1.0
1.016,0.15,0.738,1.287,0.003,0.002,3199.0,1515.0,1.0
1.024,0.155,0.727,1.289,0.003,0.002,3175.0,1423.0,1.0
1.052,0.156,0.731,1.321,0.003,0.002,3285.0,1428.0,1.0
1.065,0.158,0.755,1.339,0.003,0.002,3273.0,1256.0,1.0
1.065,0.158,0.756,1.343,0.003,0.002,3026.0,1544.0,1.0
1.082,0.161,0.774,1.378,0.003,0.002,3149.0,1416.0,1.0
1.114,0.165,0.802,1.431,0.003,0.002,2905.0,1346.0,1.0
1.095,0.167,0.751,1.386,0.003,0.002,2961.0,1417.0,1.0
1.108,0.167,0.803,1.43,0.003,0.002,2894.0,1695.0,1.0
1.128,0.166,0.802,1.426,0.003,0.002,2826.0,1278.0,1.0
1.126,0.168,0.797,1.433,0.003,0.002,2730.0,1337.0,1.0
1.098,0.171,0.775,1.414,0.003,0.002,3181.0,1623.0,1.0
1.109,0.173,0.764,1.424,0.003,0.002,3035.0,1301.0,1.0
1.091,0.173,0.749,1.399,0.003,0.002,3060.0,1406.0,1.0
1.089,0.175,0.761,1.42,0.003,0.002,3139.0,1326.0,1.0
1.089,0.19,0.709,1.439,0.003,0.002,3064.0,1352.0,1.0
0.023,0.007,0.011,0.035,0.0,0.0,1398.0,1647.0,1.0
0.0,0.024,-0.041,0.049,0.0,0.001,4478.0,1451.0,1.0
0.001,0.034,-0.061,0.069,0.001,0.001,4114.0,1425.0,1.0
0.002,0.041,-0.076,0.081,0.001,0.001,4286.0,1629.0,1.0
-0.0,0.047,-0.094,0.088,0.001,0.001,5049.0,1576.0,1.0
-0.001,0.051,-0.101,0.09,0.001,0.001,4171.0,1677.0,1.0
-0.0,0.055,-0.108,0.096,0.001,0.001,4336.0,1777.0,1.0
0.003,0.06,-0.111,0.114,0.001,0.001,4353.0,1608.0,1.0
0.004,0.063,-0.119,0.117,0.001,0.001,4248.0,1644.0,1.0
0.002,0.066,-0.133,0.123,0.001,0.001,4302.0,1640.0,1.0
0.005,0.07,-0.122,0.142,0.001,0.001,4109.0,1449.0,1.0
0.007,0.071,-0.131,0.143,0.001,0.001,4009.0,1412.0,1.0
0.009,0.073,-0.137,0.14,0.001,0.002,4486.0,1688.0,1.0
0.009,0.075,-0.128,0.151,0.001,0.002,4534.0,1634.0,1.0
0.017,0.077,-0.117,0.168,0.001,0.002,4433.0,1609.0,1.0
0.021,0.079,-0.125,0.164,0.001,0.002,3952.0,1914.0,1.0
0.023,0.081,-0.139,0.163,0.001,0.002,3737.0,1821.0,1.0
0.02,0.083,-0.136,0.171,0.001,0.002,4116.0,1775.0,1.0
0.019,0.084,-0.142,0.172,0.001,0.002,3905.0,1726.0,1.0
0.019,0.086,-0.156,0.168,0.001,0.002,4016.0,1707.0,1.0
0.02,0.089,-0.135,0.195,0.001,0.002,4279.0,1772.0,1.0
0.022,0.09,-0.149,0.191,0.001,0.002,3947.0,1592.0,1.0
0.023,0.09,-0.128,0.206,0.001,0.002,4116.0,1551.0,1.0
0.024,0.09,-0.135,0.203,0.001,0.002,3690.0,1564.0,1.0
0.029,0.091,-0.147,0.192,0.001,0.002,3967.0,1791.0,1.0
0.032,0.092,-0.141,0.206,0.002,0.002,3781.0,1308.0,1.0
0.036,0.094,-0.138,0.214,0.002,0.002,3985.0,1683.0,1.0
0.042,0.096,-0.129,0.225,0.002,0.002,3465.0,1681.0,1.0
0.05,0.099,-0.127,0.237,0.002,0.002,3457.0,1594.0,1.0
0.058,0.101,-0.119,0.261,0.002,0.002,3549.0,1445.0,1.0
