mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
-0.633,0.893,-2.359,1.011,0.017,0.017,2657.0,1494.0,1.0
-0.718,0.91,-2.563,0.871,0.019,0.021,2300.0,1032.0,1.0
-0.473,0.938,-2.194,1.312,0.019,0.02,2467.0,1353.0,1.0
-0.544,0.939,-2.35,1.209,0.017,0.02,2905.0,1331.0,1.0
-0.568,0.894,-2.225,1.123,0.017,0.016,2858.0,1498.0,1.0
-0.478,0.869,-2.186,1.054,0.016,0.016,2776.0,1654.0,1.0
-0.66,0.885,-2.312,1.003,0.017,0.017,2861.0,1731.0,1.0
-0.302,0.932,-1.979,1.536,0.017,0.02,2951.0,1038.0,1.0
-0.388,0.923,-2.183,1.367,0.017,0.019,2801.0,1611.0,1.01
-0.671,0.933,-2.345,1.054,0.016,0.02,3583.0,1356.0,1.01
-0.515,0.898,-2.365,0.972,0.015,0.017,3479.0,1642.0,1.0
-0.643,0.907,-2.192,1.273,0.02,0.02,2203.0,1416.0,1.0
-0.593,0.942,-2.375,1.115,0.017,0.019,3199.0,1584.0,1.0
-0.455,0.946,-2.301,1.301,0.017,0.019,3248.0,1445.0,1.0
-0.635,0.929,-2.216,1.229,0.017,0.019,3101.0,1469.0,1.01
-0.47,0.936,-2.133,1.262,0.019,0.019,2522.0,1547.0,1.0
-0.437,0.906,-2.109,1.302,0.016,0.019,3025.0,1440.0,1.0
-0.478,0.935,-2.138,1.349,0.018,0.019,2563.0,1454.0,1.0
-0.41,1.003,-2.358,1.377,0.02,0.023,2618.0,1278.0,1.0
-0.331,0.937,-2.017,1.41,0.019,0.019,2531.0,1615.0,1.0
-0.338,0.936,-2.149,1.35,0.019,0.02,2515.0,1474.0,1.0
-0.211,0.982,-2.022,1.558,0.019,0.023,2704.0,1369.0,1.0
-0.208,0.935,-1.952,1.543,0.018,0.022,2722.0,1331.0,1.01
-0.287,0.994,-2.122,1.547,0.018,0.024,3097.0,1321.0,1.0
-0.233,0.913,-2.031,1.378,0.016,0.021,3086.0,1615.0,1.0
-0.173,0.96,-2.071,1.454,0.018,0.021,2699.0,1535.0,1.0
-0.146,0.957,-1.822,1.732,0.016,0.024,3795.0,1316.0,1.0
-0.08,0.941,-1.83,1.792,0.018,0.02,2711.0,1634.0,1.0
0.035,0.969,-1.685,1.951,0.018,0.023,2872.0,1376.0,1.0
0.18,0.925,-1.605,1.815,0.019,0.021,2433.0,1597.0,1.0
0.092,0.997,-1.671,2.105,0.019,0.023,2744.0,1367.0,1.0
0.026,0.991,-1.966,1.755,0.02,0.027,2538.0,1596.0,1.0
0.072,0.902,-1.71,1.683,0.015,0.019,3577.0,1727.0,1.0
0.144,0.98,-1.613,2.027,0.018,0.023,2967.0,1644.0,1.0
-0.0,1.0,-1.763,1.952,0.017,0.025,3563.0,1492.0,1.0
0.064,0.992,-1.837,1.867,0.019,0.025,2846.0,1165.0,1.0
0.06,0.997,-1.824,1.898,0.019,0.023,2740.0,1279.0,1.0
0.028,1.005,-1.76,2.006,0.018,0.025,3266.0,1216.0,1.0
0.035,0.96,-1.732,1.915,0.018,0.023,2980.0,1429.0,1.0
0.081,1.033,-1.739,2.051,0.021,0.026,2454.0,1324.0,1.0
0.022,0.99,-1.78,1.932,0.019,0.027,2717.0,1255.0,1.0
0.084,0.976,-1.737,1.891,0.021,0.022,2407.0,1359.0,1.0
0.112,0.979,-1.598,2.005,0.02,0.023,2506.0,1564.0,1.0
0.053,0.988,-1.804,1.846,0.017,0.026,3211.0,1333.0,1.0
0.047,0.958,-1.738,1.8,0.017,0.022,3000.0,1588.0,1.0
0.188,0.983,-1.62,1.985,0.019,0.023,2654.0,1349.0,1.0
0.157,0.938,-1.663,1.821,0.014,0.022,4375.0,1484.0,1.01
0.203,0.964,-1.528,2.038,0.015,0.022,4105.0,1234.0,1.0
0.178,1.022,-1.731,2.08,0.019,0.026,2992.0,1607.0,1.0
0.177,1.025,-1.589,2.171,0.017,0.024,3772.0,1452.0,1.0
0.204,0.975,-1.724,1.954,0.019,0.024,2778.0,1305.0,1.0
0.214,1.031,-1.692,2.161,0.017,0.026,3531.0,1339.0,1.0
0.102,1.011,-1.662,2.098,0.019,0.026,2809.0,1198.0,1.0
0.162,1.024,-1.745,2.078,0.019,0.024,2871.0,1424.0,1.0
0.11,0.967,-1.627,1.913,0.019,0.022,2504.0,1418.0,1.0
0.123,0.984,-1.593,2.135,0.017,0.024,3305.0,1418.0,1.0
0.011,0.978,-1.898,1.721,0.018,0.027,2967.0,1239.0,1.0
0.017,1.005,-1.876,1.858,0.023,0.025,1916.0,1346.0,1.0
0.071,1.009,-1.914,1.878,0.018,0.025,3176.0,1129.0,1.0
0.033,0.969,-1.895,1.764,0.017,0.024,3148.0,1369.0,1.0
0.032,0.981,-1.902,1.754,0.018,0.023,3090.0,1450.0,1.0
-0.028,1.043,-1.893,1.951,0.02,0.025,2815.0,1406.0,1.0
-0.053,1.029,-2.029,1.812,0.02,0.025,2685.0,1268.0,1.0
-0.019,0.966,-1.708,1.847,0.017,0.023,3278.0,1571.0,1.0
-0.028,1.035,-1.811,2.021,0.019,0.024,3003.0,1406.0,1.0
-0.017,1.005,-1.933,1.803,0.017,0.025,3663.0,1348.0,1.0
-0.008,1.002,-1.879,1.894,0.018,0.026,3197.0,1319.0,1.0
0.019,1.005,-1.854,1.824,0.02,0.023,2614.0,1350.0,1.01
0.016,1.046,-1.851,2.013,0.019,0.027,3128.0,1209.0,1.0
0.009,0.994,-1.759,1.985,0.017,0.023,3455.0,1402.0,1.0
0.002,1.044,-1.978,1.986,0.016,0.026,4427.0,1290.0,1.0
-0.019,0.924,-1.709,1.662,0.017,0.02,2793.0,1565.0,1.0
0.665,0.147,0.417,0.923,0.009,0.006,265.0,556.0,1.0
